3200847	栃木県	宇都宮市	滝谷町
3213236	栃木県	宇都宮市	竹下町
3210974	栃木県	宇都宮市	竹林町
3210343	栃木県	宇都宮市	田下町
3210344	栃木県	宇都宮市	田野町
3200806	栃木県	宇都宮市	中央
3200805	栃木県	宇都宮市	中央本町
3200857	栃木県	宇都宮市	鶴田
3200851	栃木県	宇都宮市	鶴田町
3200816	栃木県	宇都宮市	天神
3200035	栃木県	宇都宮市	伝馬町
3213237	栃木県	宇都宮市	道場宿町
3210123	栃木県	宇都宮市	東谷町
3200856	栃木県	宇都宮市	砥上町
3212116	栃木県	宇都宮市	徳次郎町
3200056	栃木県	宇都宮市	戸祭
3200017	栃木県	宇都宮市	戸祭台
3200053	栃木県	宇都宮市	戸祭町
3200031	栃木県	宇都宮市	戸祭元町
3200003	栃木県	宇都宮市	豊郷台
3210911	栃木県	宇都宮市	問屋町
3200045	栃木県	宇都宮市	中一の沢町
3210968	栃木県	宇都宮市	中今泉
3200004	栃木県	宇都宮市	長岡町
3291105	栃木県	宇都宮市	中岡本町
3200815	栃木県	宇都宮市	中河原町
3210906	栃木県	宇都宮市	中久保
3210414	栃木県	宇都宮市	中里町
3210114	栃木県	宇都宮市	中島町
3200057	栃木県	宇都宮市	中戸祭
3200052	栃木県	宇都宮市	中戸祭町
3200023	栃木県	宇都宮市	仲町
3291107	栃木県	宇都宮市	長峰町
3200861	栃木県	宇都宮市	西
3200046	栃木県	宇都宮市	西一の沢町
3210917	栃木県	宇都宮市	西刑部町
3210152	栃木県	宇都宮市	西川田
3210154	栃木県	宇都宮市	西川田東町
3210158	栃木県	宇都宮市	西川田本町
3210151	栃木県	宇都宮市	西川田町
3210155	栃木県	宇都宮市	西川田南
3210967	栃木県	宇都宮市	錦
3200866	栃木県	宇都宮市	西大寛
3200064	栃木県	宇都宮市	西の宮
3200862	栃木県	宇都宮市	西原
3200826	栃木県	宇都宮市	西原町
3212118	栃木県	宇都宮市	新里町
3200813	栃木県	宇都宮市	二番町
3213222	栃木県	宇都宮市	野高谷町
3200071	栃木県	宇都宮市	野沢町
3210127	栃木県	宇都宮市	羽牛田町
3200015	栃木県	宇都宮市	八幡台
3200843	栃木県	宇都宮市	花園町
3200827	栃木県	宇都宮市	花房
3200828	栃木県	宇都宮市	花房本町
3200027	栃木県	宇都宮市	塙田
3200026	栃木県	宇都宮市	馬場通り
3210137	栃木県	宇都宮市	針ケ谷
3210147	栃木県	宇都宮市	針ケ谷町
3210941	栃木県	宇都宮市	東今泉
3210167	栃木県	宇都宮市	東浦町
3291103	栃木県	宇都宮市	東岡本町
3210915	栃木県	宇都宮市	東刑部町
3210916	栃木県	宇都宮市	東木代町
3210953	栃木県	宇都宮市	東宿郷
3200062	栃木県	宇都宮市	東宝木町
3200054	栃木県	宇都宮市	東戸祭
3200021	栃木県	宇都宮市	東塙田
3210168	栃木県	宇都宮市	東原町
3210985	栃木県	宇都宮市	東町
3210944	栃木県	宇都宮市	東峰町
3210925	栃木県	宇都宮市	東簗瀬
3210116	栃木県	宇都宮市	東横田町
3200832	栃木県	宇都宮市	日の出
3213232	栃木県	宇都宮市	氷室町
3210138	栃木県	宇都宮市	兵庫塚
3210156	栃木県	宇都宮市	兵庫塚町
3210905	栃木県	宇都宮市	平出工業団地
3210901	栃木県	宇都宮市	平出町
3210918	栃木県	宇都宮市	平塚町
3210931	栃木県	宇都宮市	平松町
3210932	栃木県	宇都宮市	平松本町
3210342	栃木県	宇都宮市	福岡町
3200011	栃木県	宇都宮市	富士見が丘
3210146	栃木県	宇都宮市	富士見町
3200804	栃木県	宇都宮市	二荒町
3210164	栃木県	宇都宮市	双葉
3200833	栃木県	宇都宮市	不動前
3210417	栃木県	宇都宮市	冬室町
3291108	栃木県	宇都宮市	古田町
3200038	栃木県	宇都宮市	星が丘
3200073	栃木県	宇都宮市	細谷
3200074	栃木県	宇都宮市	細谷町
3200033	栃木県	宇都宮市	本町
3200817	栃木県	宇都宮市	本丸町
3210157	栃木県	宇都宮市	幕田町
3200803	栃木県	宇都宮市	曲師町
3200807	栃木県	宇都宮市	松が峰
3210407	栃木県	宇都宮市	松田新田町
3200041	栃木県	宇都宮市	松原
3213225	栃木県	宇都宮市	満美穴町
3200863	栃木県	宇都宮市	操町
3210921	栃木県	宇都宮市	瑞穂
3210125	栃木県	宇都宮市	御田長島町
3210165	栃木県	宇都宮市	緑
3210136	栃木県	宇都宮市	みどり野町
3200044	栃木県	宇都宮市	南一の沢町
3210963	栃木県	宇都宮市	南大通り
3210143	栃木県	宇都宮市	南高砂町
3210142	栃木県	宇都宮市	南町
3210942	栃木県	宇都宮市	峰
3210943	栃木県	宇都宮市	峰町
3200808	栃木県	宇都宮市	宮園町
3210131	栃木県	宇都宮市	宮の内
3200835	栃木県	宇都宮市	宮原
3200025	栃木県	宇都宮市	宮町
3210969	栃木県	宇都宮市	宮みらい
